Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
10245,1528,1489,1-0,-,15,7,-,"9,10,10,11,11,12,12,13,13,14,14,15,15",7,"a1c1,h2h3,g5f4,d4e5,d4e5,d3h7,d3h7,f2f4,f2f4,h7d3,h7d3,e1g1,e1g1",h7h6
10246,1737,1817,0-1,14,-,13,-,"10,11,12,14","12,13","a2a3,g1f3,a2a3,g2g4","b4b3,c8d7"
10247,1244,988,0-1,-,-,8,-,"12,13,14,14,15,15","5,7,8","e2e3,f1a6,d5c7,d5c7,c7e6,c7e6","c5e3,b8c6,b8c6"
10248,2048,2066,1-0,-,12,-,13,"7,8,9,10,11,12,12","12,13,13","h2h3,c1f4,g5e3,d1b3,g2g4,g2g4,g2g4","e8g8,a5c7,a5c7"
10249,1978,1896,1-0,8,-,8,-,"6,7,8",8,"b5c6,d2d3,e1g1",c8g4
10250,1084,1027,0-1,13,-,8,-,"7,8,9,10,11,12,13","5,6,8","a2a3,f3e5,e5c6,e5c6,f4e5,b5b4,d2d3","e8g8,e8g8,d8d6"
10251,1645,1576,0-1,-,-,-,-,-,"4,5,6,7",-,"c5f2,f6e4,d8h4,h4g3"
10252,1878,1883,1-0,14,-,10,-,14,"9,10",c3c4,"e7f5,b4c3"
10253,1528,1516,1-0,6,-,7,-,6,7,e1g1,b7b6
10254,1739,1675,1-0,10,-,11,-,"7,8,9,10,10","10,11","f3e5,d3b3,b5e2,b5e2,b5e2","e8g8,a8b8"
10255,1311,1317,1-0,10,-,12,-,10,"11,12",e3e4,"f5c2,d6b4"
10256,856,1093,0-1,-,-,-,-,"11,14,15,15",-,"e2e5,f1b5,d5c6,d5c6",-
10257,2177,2105,0-1,-,12,-,-,"5,6,7,8,9,10,11,12,12","7,8,9,10,11,12,13,15","c2c4,e1g1,e1g1,g5e3,h4g3,h2h3,b1d2,g3h2,g3h2","c7c5,c7c5,f6e4,g4f3,c7c5,c7c5,d7c5,g7e5"
10258,1781,1617,0-1,5,-,13,-,"4,5","12,13","f3d4,e1g1","b5c4,e8g8"
10259,936,921,1-0,5,-,10,-,5,10,e4f5,c8f5
10260,1237,1528,0-1,-,-,-,-,-,-,-,-
10261,1521,1598,0-1,-,-,13,-,-,"11,12,13,13",-,"d7b5,g8f6,e8g8,a8c8"
10262,1772,1737,1-0,5,-,13,-,"4,5","11,12,13","e1g1,c2c4","b7b6,e7d6,e8g8"
10263,2163,2188,0-1,7,-,6,-,7,6,e1g1,e8g8
10264,1737,1738,1-0,13,-,12,-,"6,7,8,9,10,12,13","10,11,12","c4d3,e4e5,e4e5,d3d4,e1g1,a3a4,d3h7","b4c3,a5c4,d8e7"
10265,1176,1249,0-1,-,-,6,-,-,6,-,c6a5
10266,1215,1216,1-0,-,9,-,11,9,11,c3d5,c7c5
10267,1480,1453,0-1,9,-,10,-,"4,5,6,7,8,9","9,10","b5d7,b5d7,d2d3,e1g1,b1c3,b1d2","h7h6,g7g5"
10268,2113,2272,0-1,9,-,10,-,9,"8,9,10",h2h4,"b8d7,e8g8,e8g8"
10269,1591,1635,1-0,-,-,-,-,-,-,-,-
10270,1515,1522,1-0,11,-,12,-,"11,11","9,10,11,12","c4d3,e3e4","b4d2,d5e7,e8g8,c8b7"
10271,1099,1109,0-1,14,-,-,11,"4,5,6,7,8,9,10,11,12,13,14","10,11","d2d4,b5c6,f3e5,b1c3,b1c3,e1g1,e1g1,h5e2,e1g1,e1g1,e1g1","e5d3,e5c6"
10272,1860,1792,1-0,7,-,4,-,7,4,c1e3,e8g8
10273,1363,1214,0-1,-,-,10,-,-,"8,9,10",-,"f6g4,f6h5,f6h5"
10274,1644,1687,0-1,-,9,9,-,9,9,e1c1,h7h5
10275,2150,2156,1-0,14,-,-,-,"8,9,10,11,12,13,14",-,"c1f4,h2h4,h2h4,h2h4,d3c2,d1b1,f3g5",-
10276,1526,1508,0-1,8,-,-,-,"4,5,6,7,8","9,10,11,12,13,13,14,14,15,15","d2d4,f3d4,c4f7,c4f7,e1g1","f6g4,g4e2,g4e2,f6g4,c5b6,c5b6,a8d8,a8b8,d6e5,d6e5"
10277,2222,2234,1-0,-,-,-,-,"14,15","9,10,11,12,13,14,14,15,15","f2f4,g2e4","e5e4,e5e7,g4h5,h5g6,g6c2,h7h5,h7h5,e5f6,e5f6"
10278,1236,1174,1-0,9,-,-,-,9,"10,11,12,13,14,15",f3d4,"f6g8,e6c6,d7d6,e6e7,e6d5,c6d5"
10279,1871,1851,1-0,7,-,12,-,"6,7","10,11,12","h2h3,e1g1","e8g8,e8g8,e8g8"
10280,695,718,0-1,-,-,-,-,"11,12,12,13,13,14,14,15,15","7,8,9,10,12,13","f1b5,b5e2,b5e2,e5c6,e5c6,a4b5,a4b5,c6c3,c6c3","b8d7,b4d6,e4c3,c3e4,e8g8,d8b6"
10281,1016,1054,0-1,-,8,7,-,"6,7,8","4,5,6,7","a2a3,g2g3,g2g3","e8g8,c5b4,e8g8,e8g8"
10282,1556,1585,0-1,4,-,-,-,4,"9,10,12,14,15",d2d4,"e4f3,e7c5,e4f3,g4f3,e7c5"
10283,1380,1438,1-0,8,-,9,-,8,9,c3b1,c8d7
10284,1255,1355,1-0,-,-,-,-,-,-,-,-
10285,1672,1674,1-0,10,-,13,-,10,"11,12,13",e1g1,"e8g8,b6c5,b8d7"
10286,1648,1648,0-1,-,-,10,-,"12,13,15",10,"e1g1,d3a6,d3e3",e8g8
10287,1154,1174,0-1,-,-,-,-,"4,5","11,12,13,14,15","f3d4,e1f1","h2f3,f3d2,f8e7,f8h6,h6c1"
10288,1509,1509,0-1,13,-,-,-,"9,10,11,11,12,12,13,13","13,14,15","d2c3,d4f5,g2g4,g2g4,f2f4,f2f4,c3b4,c3b4","d7d6,d7d6,d7d6"
10289,1779,1801,0-1,-,13,10,-,"4,5,6,7,8,9,10,10,11,11,12,12,13,13",10,"b5c6,e1g1,e1g1,g5d2,e1g1,e1g1,e1g1,e1g1,e1g1,e1g1,f3h4,f3h4,e1g1,e1g1",e8g8
10290,1272,1179,1-0,-,-,-,-,"4,5,6,7,8,9,10,11,12,13,14,15",-,"b5a4,a4b3,e1g1,f3d4,b3f7,e1g1,d2d3,c1h6,e4d5,b3d5,f3d5,d5e5",-
10291,1466,1453,1-0,11,-,-,-,"6,7,9,10,11","6,7,8,9,10","b1d2,f4g3,e2e4,g5e6,b1c3","d6e5,g4e2,d5f4,d6e5,e8f7"
10292,2005,1719,0-1,-,-,-,-,-,-,-,-
10293,1754,1477,1-0,-,-,-,-,-,"12,13",-,"e8g8,e8g8"
10294,1909,1936,1-0,8,-,-,-,8,"11,12,13,14,15",d4c5,"g4f5,g8h6,g7g6,c6c5,c5d4"
10295,1147,1119,1-0,-,-,6,-,"8,9",6,"d2d4,e1f2",d7d5
10296,1556,1589,0-1,-,-,-,-,"5,6,7,8,9,10,11,12,13,14,15","10,11,12,13,14,15,15","c2c4,d3e2,e3e4,b3c4,c3b1,c1d2,c3b5,d2c3,c4d3,c3b2,c4b5","d8c7,b4c3,d8c7,d7c7,c7c6,c6e5,c6e5"
10297,1603,1615,1-0,11,-,13,-,"8,9,11","12,13","c2c4,e1g1,e1g1","b2a3,e8g8"
10298,1611,1596,0-1,8,-,8,-,"7,8",8,"c3e2,c3e2",b8c6
10299,2087,2033,0-1,8,-,9,-,8,"8,9",c1f4,"e8g8,e8g8"
10300,1408,1405,1-0,10,-,5,-,"5,6,7,8,9,10",5,"d2d3,d2d3,f3e5,a2b3,c1g5,e1g1",d7d6
10301,1892,1897,0-1,13,-,12,-,"9,10,13","10,11,12","e3d4,e4e5,e4e5","b4d6,b2b1,e7b4"
10302,2122,1981,1-0,14,-,13,-,"11,12,12,13,13,14,14","11,12,12,13,13","g1f3,h2h3,h2h3,g3e5,g3e5,h2h4,h2h4","f6h5,e8g8,d7e5,e8g8,e8g8"
10303,1491,1491,0-1,9,-,10,-,"7,8,9","9,10","b1c3,g5e7,e1g1","e8g8,e8g8"
10304,1376,1395,0-1,4,-,5,-,4,5,f3g5,d7d6
10305,1263,1233,0-1,6,-,10,-,"5,6","9,10","b1c3,b1d2","a7a5,a7a5"
10306,1206,1028,1/2-1/2,6,-,-,8,"5,6","7,8,8","b5e2,f3e5","b8c6,e8c8,e8c8"
10307,1891,1891,0-1,10,-,-,7,"8,9,10",7,"e1g1,d4d5,d1a4",e7e6
10308,1663,1668,0-1,8,-,11,-,"7,8","6,7,8,9,10,11","c1e3,d1d2","d7d6,b8d7,h7h6,e8g8,c6b8,e8g8"
10309,1799,1798,0-1,-,7,7,-,7,7,g1f3,a7a6
10310,1688,1686,1-0,6,-,-,-,6,-,c2c4,-
10311,997,1068,1-0,-,-,-,-,"8,9,10",-,"d5d6,d1e2,f3f7",-
10312,1978,2022,1-0,-,-,11,-,"7,8,9,10,11,12,12,13,13,14,14,15,15","8,9,10,11","f3g5,a2a4,f3d2,c4d3,g2g3,g2g3,f3d2,g2g3,g2g3,g5f6,g5f6,g2g3,h1h3","a7a6,d7d6,d7d6,d8d7"
10313,1144,1124,1-0,8,-,-,-,"4,5,6,8","5,6,7,8,9,10,11,12","b1c3,d2d4,e4e5,e1g1","e5d4,c5b4,f6e4,b4c3,d7d5,d7d5,a5d2,c6e7"
10314,1512,1547,1-0,-,13,9,-,"11,12,12,13,13","7,8,9","e1g1,e1c1,e1c1,g5h7,g5h7","f6h5,f7f6,d7d5"
10315,747,1046,1-0,-,-,-,-,-,-,-,-
10316,1445,1406,0-1,13,-,8,-,"11,12,13",8,"c3b4,d1a1,e1g1",e8g8
10317,1202,1228,0-1,-,-,6,-,"8,9,10,11,12,12,14",6,"e4g3,h6g7,f3e5,d2d3,e1g1,e1g1,a1b1",h6f5
10318,2085,2100,0-1,7,-,-,-,7,"11,12,13",d3f5,"a5d8,b5b4,a5d8"
10319,1473,1486,0-1,-,-,-,14,"9,10,11,12,13,14,15","12,14","e1g1,e3d2,c2c4,b1c3,g5d2,c2c4,e1f1","e7e6,e8c8"
10320,1643,1656,1-0,8,-,-,-,"7,8","8,9,9","d2d3,d2d4","f6e5,c5f2,c5f2"
10321,1766,1737,1-0,-,-,-,-,"5,6,7,8,9,10,11,12,13,14,15,15",-,"b2b3,c2c4,c2c3,e2c4,a2a3,e1g1,c4d3,b3a4,f3e5,d1a4,d2a5,d2a5",-
10322,1610,1617,1-0,6,-,12,-,"4,5,6","5,6,7,8,9,10,11,12","f3g5,b1c3,e1g1","h7h6,e8g8,d7d6,c5e3,e8g8,c6e7,e7g6,d8f6"
10323,1430,1479,0-1,-,-,-,-,9,"6,7,8,9",a1c1,"f6e4,e4d2,c6b4,b4c2"
10324,1542,1626,0-1,14,-,8,-,"12,13,13,14,14","4,5,6,7,8","f1e2,d3e2,d3e2,c4c5,e1g1","e8g8,d7d6,d8d5,d5f6,b7b6"
10325,2277,2231,1-0,5,-,7,-,5,7,e1g1,e7e5
10326,1554,1541,1-0,12,-,-,-,"4,5,6,7,8,10,11,12",-,"f3d4,e1g1,b5a4,e4d5,c4b5,e1g1,b1c3,c3c4",-
10327,1621,1575,0-1,5,-,11,-,5,"10,11",f3d4,"e5c6,d4c3"
10328,1661,1684,1-0,-,-,-,-,"6,7,8,9,10,10,11,11,12,13,14,15",-,"d2d4,f3d4,d4d3,e1g1,f4d2,f4d2,d3d1,d3d1,f3e5,e5d3,c3d5,e3d4",-
10329,1015,1039,1-0,-,-,-,-,-,-,-,-
10330,1328,1430,1-0,5,-,6,-,"4,5",6,"f3e5,c2c3",d7d6
10331,1210,1110,1-0,-,-,9,-,-,9,-,b8c6
10332,1476,1479,1-0,-,-,-,-,"14,15",15,"c2c4,d5e7",f7f5
10333,1308,1291,0-1,-,-,-,-,"7,8,9,10,11,12,14,15",15,"c4d3,b3c4,b1c3,d4c4,b1c3,c4b3,e6c7,f8d7",b6b2
10334,1492,1445,1-0,11,-,-,-,"9,10,11","9,10,11,12,13,14,15","e1g1,e1g1,d2c4","e7g6,a5b6,e7d5,h5g6,f5e7,h5g6,a5b4"
10335,879,978,0-1,-,-,-,-,-,"5,6,7,8",-,"f6f4,f4g3,f4h4,g3f2"
10336,2005,2011,0-1,-,-,12,-,"10,11,11,12,12,13,13,14,14,15,15","8,9,10,11,12,12","d2f3,f4d6,f4d6,e1g1,e1g1,e1g1,e1g1,e1g1,e1g1,b3c2,b3c2","e7e6,f8d6,f8d6,d7d6,e8g8,e8g8"
10337,1867,1861,1-0,-,-,-,12,"7,8,9,11,11,12,12,13,13,14,14,15,15",12,"e2f3,d4d5,c1e3,a2a4,a2a4,f3d1,f3d1,e3g5,e3g5,b4c5,b4c5,e3c5,e3c5",f6g6
10338,1574,1577,0-1,6,-,-,-,6,"10,11,12,13,14,15",d2d4,"f6h5,c8h3,h7h5,h7h6,g7g5,h6h5"
10339,1896,1947,0-1,7,-,-,7,7,7,c2c3,e8c8
10340,1691,1691,0-1,-,11,-,-,"7,8,9,10,10,11,11","10,11,12,13,14,14,15,15","h2h4,e1g1,e1g1,e3f4,e3f4,e3f4,e3f4","h7h5,b7b5,f8e7,b5a4,b5a4,e8g8,d6c5,d6c5"
10341,1919,1966,0-1,8,-,10,-,"8,8",10,"e1g1,e1g1",a8c8
10342,1977,2064,1-0,10,-,11,-,"9,10",11,"b1d2,e1g1",d6e5
10343,633,702,1-0,-,-,-,-,"4,6,7,8,9,10","5,6,7","f3g5,b2b4,f3e5,d1d5,d1d5,d5e4","b4c5,e5d4,f6g4"
10344,1477,1499,1-0,-,13,7,-,"9,10,11,12,13,13",7,"f3g3,f2f4,g3f4,h2h3,g2g4,g2g4",d8d4
10345,1230,1267,0-1,6,-,4,-,6,4,e1g1,d7d5
10346,1890,1901,1-0,-,-,-,-,-,"13,14",-,"b4c3,d7d6"
10347,1477,1522,1-0,6,-,-,-,"4,5,6","6,7,8,9,10,11","b1c3,c3a4,c3a4","c6a5,c6d4,c6d4,g4f3,h5g4,b4d5"
10348,1483,1495,0-1,7,-,6,-,"4,5,6,7",6,"b1c3,c2c3,g5f7,e1g1",d7d6
10349,1952,1977,1-0,9,-,8,-,9,"7,8",b1c3,"e7f6,e8g8"
10350,1078,1040,0-1,-,-,-,-,5,-,h2h3,-
10351,2070,2116,1-0,6,-,-,12,"4,5,6",12,"f3d4,e1g1,e1g1",a7a5
10352,2058,2022,1-0,7,-,7,-,"5,6,7",7,"b1c3,d2d3,e1g1",e8g8
10353,978,1018,0-1,6,-,5,-,"4,5,6",5,"b1c3,d2d3,e1g1",a7a6
10354,1505,1564,0-1,-,-,-,-,"7,8,9,10,11,12,13,14","11,12,14,15","f3d4,d4f5,e1g1,e1g1,e1g1,c2c3,g3f4,d1f3","e7g6,g6f4,f4h3,c6c3"
10355,1096,1105,0-1,-,-,-,-,-,10,-,e7e6
10356,997,932,0-1,9,-,-,-,"4,5,6,7,8,9","9,10,11,12,13,14,14,15","d2d3,f4h5,c4e2,d2d4,g2h3,f2f3","g5g4,g5g4,d8e7,b5b4,g5g4,h8g8,h8g8,g8g5"
10357,1703,1546,1-0,-,-,8,-,"9,10,11,12,13,14","5,6,7,8","d3d4,d3c4,d2c4,a1b1,b2f6,b1b7","e8g8,e8g8,c8b7,c8a6"
10358,1838,1837,0-1,10,-,8,-,10,"7,8",d4e5,"d6h2,d8b6"
10359,2028,2151,0-1,5,-,9,-,"4,5","8,9","b1c3,d2d4","h7h6,g7g5"
10360,1796,1803,0-1,-,-,15,-,-,"7,8,9,10,11,12,13,14,15",-,"e8g8,a7a6,h5f4,h7h6,h7h6,e5f4,g7b2,d4c6,a8b8"
10361,1668,1655,1/2-1/2,-,14,11,-,"13,14","7,8,9,10,11","f2f3,f2f3","a7a6,b7b6,e5e4,c6d4,e8d8"
10362,2118,2080,0-1,14,-,-,-,"10,11,12,13,14","14,15","d1e2,f3g5,e1g1,c4d3,e1g1","d7c6,f5d4"
10363,1555,1551,1-0,7,-,11,-,7,11,d1g4,c6e5
10364,1966,1969,0-1,8,-,11,-,"6,7,8","7,8,9,10,11","e1g1,e1g1,c1f4","b8d7,c8b7,b8d7,b7f3,d8c7"
10365,1469,1475,1-0,6,-,6,-,"5,6",6,"c2c3,e4e5",f6e4
10366,866,886,1-0,5,-,4,-,5,4,c4b3,f6e4
10367,1079,1070,0-1,-,-,-,-,-,-,-,-
10368,1101,1108,0-1,10,-,-,-,10,"10,11,12,14,14,15,15",d1f3,"e8c8,e8c8,e5e7,d6f6,d6f6,e8g8,e8c8"
10369,1948,2044,1-0,-,-,4,-,"7,8,9,10,11,12,13,14,15",4,"b1c3,g5e4,d4e5,g5e4,e3f4,d2e4,e2c4,h5g6,h5g6",e8g8
10370,1375,1356,1-0,-,11,8,-,"10,11",8,"d5e3,e1c1",b8c6
10371,1768,1714,1-0,-,10,-,8,10,"6,7,8,8",d2e3,"f6e4,e8g8,e8g8,e8g8"
10372,2177,1971,1-0,7,-,-,-,"6,7",-,"c4b3,d4e5",-
10373,1208,1269,1-0,9,-,-,-,9,"12,13",e1g1,"a8b8,e8g8"
10374,1302,1325,1/2-1/2,-,15,-,9,"14,15",9,"c2c3,g1e2",c6d4
10375,1762,1721,0-1,10,-,7,-,"9,10","4,5,6,7","d1e2,e1g1","c7c6,e8g8,c5e3,f6g4"
10376,1589,1536,0-1,-,14,-,14,14,"7,8,14",h1h4,"h6g5,h8h1,e8c8"
10377,1780,1779,1-0,6,-,-,-,6,"12,13,14,15",d3d4,"f6g4,d8e7,b5b4,b5b4"
10378,1708,1844,0-1,-,-,-,-,-,"6,7",-,"e8g8,h6g5"
10379,1594,1591,1-0,9,-,14,-,"4,5,6,7,8,9","7,8,10,11,14","c2c3,c4b5,d2d4,d4d5,f3e5,d1h5","d6e5,f6e5,a7a6,f6e7,e8g8"
10380,1808,1804,0-1,7,-,9,-,7,9,e1g1,c5d4
10381,1759,1771,0-1,13,-,-,14,"10,12,13","9,10,14","e1g1,e4f6,d3f3","a6b4,b4d3,e8c8"
10382,2099,2099,0-1,7,-,6,-,7,6,e1g1,e8g8
10383,1030,966,0-1,-,11,-,-,"9,10,11",11,"e1c1,f3f6,c3e2",f8b4
10384,1754,1697,0-1,10,-,-,10,"9,10",10,"c4a2,e2f4",h5g6
10385,1650,1671,1-0,14,-,-,-,"7,8,9,10,11,12,13,14","10,11,12,14,15","e2f4,c3d5,g2e4,d2d4,e3e4,b3b7,b3a4,g2c6","c6b4,d5b4,c6a5,e8c8,a8b8"
10386,1325,1239,0-1,4,-,7,-,4,"5,6,7",c2c3,"e8g8,c6d4,d8e7"
10387,1442,1318,1-0,13,-,-,-,"9,10,11,12,13,13","7,8,9,10,11","f1b5,f1b5,g2g4,f1b5,e1g1,e1g1","g4f3,f6d7,g4f3,h5f3,h5f3"
10388,1960,1981,1-0,12,-,10,-,"7,8,9,10,11,11,12","9,10","g1f3,f4b8,c4d5,f1e2,g2g4,g2g4,d4c5","e6d5,e8g8"
10389,1403,1422,1-0,-,-,-,-,"9,10,11,12,13,14,15",-,"g5e6,e6d8,g7e6,d3d4,e6g5,e6g5,d1h5",-
10390,1955,1930,1-0,-,-,-,-,"7,8,9,11,12,13,14,14,15,15",-,"d3f5,h4h5,d3f5,a3a4,b1d2,h4h5,h4h5,h4h5,f3h4,f3h4",-
10391,1445,1417,0-1,7,-,6,-,7,6,e1g1,c7c5
10392,1957,2025,0-1,8,-,7,-,"4,5,6,7,8",7,"e1g1,e1g1,e1g1,e1g1,c4b3",h7h6
10393,1721,1746,0-1,9,-,10,-,9,10,e1g1,e8g8
10394,1723,1751,1-0,15,-,-,-,"7,8,9,10,11,13,14,15","4,5,6,7,8,9,10,11,12,13,14,15","e4e5,g5e3,h4g3,e4e5,e5d6,f3d2,d3c2,d1a4","b4c3,f6e4,d7d6,h7h6,b8c6,e6e5,f6h5,h5g3,g5g4,d8d6,f7f5,c4d6"
10395,1720,1849,0-1,-,12,9,-,"10,11,12","8,9","f3e5,e2e5,e1c1","c8f5,d8d6"
10396,1128,1126,1-0,8,-,-,-,8,-,e3e4,-
10397,914,986,0-1,-,14,-,-,"13,14","13,15","e1c1,e1c1","e6e5,e5g6"
10398,1566,1573,0-1,-,-,8,-,"13,14",8,"h1g1,e1c1",e8g8
10399,1343,1363,0-1,13,-,-,-,"4,5,6,7,8,9,10,11,12,13,13",-,"d2d4,c2c3,f2e3,b1c3,c4b3,a2a4,d1f3,c4b5,d1b3,b3b7,b3b7",-
10400,2139,2094,0-1,-,14,-,-,"11,13,14","9,10,11,12,13,14,15","g3e4,g3e4,e4d6","c5b6,b8d7,g4f2,f2h3,h7h6,e8g8,b8d7"
10401,874,841,1-0,-,11,8,-,"9,10,11,11",8,"e1g1,a2a4,c3d1,c3d1",d5d4
10402,1361,1500,0-1,-,-,-,-,-,-,-,-
10403,1227,1238,1-0,9,-,6,-,"8,9",6,"c3b5,e1g1",a7a6
10404,2236,2082,1-0,-,-,-,-,"9,10,11,12,13,13,14,14,15","13,14","f3e5,d3c2,e5f6,c3d5,e3e4,e3e4,d2g5,d2g5,f3h4","d5e4,f6d6"
10405,1693,1630,1-0,-,14,9,-,"6,7,8,9,10,11,11,12,12,14,14",9,"d2d4,d4d5,f3d4,d1d3,d1d3,g5e7,g5e7,g5e7,g5e7,e1c1,e1c1",a7a6
10406,1483,1460,1-0,6,-,5,-,6,5,e1g1,d7d5
10407,1688,1645,0-1,12,-,9,-,"4,5,6,7,8,9,10,11,12","5,6,7,8,9","f3g5,e1g1,c4b3,h2h3,b3c4,e1g1,e1g1,e1g1,e1g1","d7d5,c6a5,e8g8,e8g8,d6d5"
10408,1389,1438,0-1,11,-,8,-,"10,11","6,7,8","d4b2,a2a3","e5d4,c7c5,c7c5"
10409,1899,1876,1-0,15,-,-,-,"6,8,9,10,11,13,14,14,15,15","10,11,12,13","e1g1,g5e3,b1c3,h4e7,h4g3,e1g1,d4c5,d4c5,e1g1,e1g1","e7f5,c6c5,c6c5,c5d4"
10410,1165,1177,0-1,-,-,-,-,-,-,-,-
10411,1943,2017,0-1,-,-,8,-,"5,6,7,8,9,10,11,12,13,14,15",8,"b1c3,d4e5,e1g1,a2a4,a2a4,c4d3,c4d3,g5f3,c3e2,c3e2,c3e2",e8g8
10412,1368,1407,1-0,-,-,15,-,"11,12,12,13,13,14,14,15","13,14,15","g2f3,f4g3,f4g3,d4e5,d4e5,d3c4,d3c4,f4e5","f6e5,b4d5,d8d5"
10413,1717,1702,0-1,9,-,10,-,"5,6,7,8,9",10,"e1g1,f3d4,d4c6,b5c6,d1e2",e8g8
10414,1914,1953,0-1,12,-,-,-,"9,10,10,12","9,10,11,12","d1e2,c3d5,c3d5,e1g1","g7g6,d6b4,d5f4,c6d4"
10415,1084,1088,0-1,13,-,-,-,"6,8,9,10,11,12,13","12,13","e1g1,f3g5,d3e4,h2h3,c6d7,d2d4,d2d4","d7e6,e8c8"
10416,1253,1266,0-1,11,-,-,-,11,"11,12,13",e1g1,"e8g8,e8g8,e8g8"
10417,1956,1934,0-1,10,-,8,-,"9,10,10",8,"a1b1,e1g1,b2b4",b7b6
10418,1045,1117,0-1,4,-,9,-,4,9,d2d4,b7b5
10419,1726,1639,0-1,-,-,6,-,"9,10,11,12,13,13,14,14,15,15",6,"f3g5,g5e4,d3e4,g2g4,g2g4,d2d3,g2g4,g2g4,g4g5,g4g5",d6c7
10420,1468,1464,1-0,-,11,14,-,"10,11","5,6,9,10,11,12,12,13,13,14","e4d5,e1c1","d7d5,d7d5,e8g8,c6d4,e8g8,e8g8,e8g8,f6d5,f6d5,g4f3"
10421,1467,1622,1/2-1/2,14,-,14,-,"8,9,10,11,12,13,14","11,12,13,14","d3c4,a2a4,e1g1,d1e2,e4e5,e1g1,d1b3","d7f6,f6d5,c6d5,g6h5"
10422,1687,1792,0-1,10,-,9,-,10,"7,8,9",e1g1,"d6c7,b7b6,b7b6"
10423,966,959,0-1,4,-,-,14,4,"7,8,9,10,11,12,12,13,13,14,14",b1c3,"d7d6,c8g4,c6d4,c6d4,h5f3,d6e5,d6e5,b4c3,b4c3,b4c3,b4c3"
10424,1360,1311,1-0,-,15,9,-,"5,6,7,8,9,10,11,11,12,12,13,13,14,14,15,15",9,"d2d4,d2d4,d2d4,c1e3,c4a2,d1d2,e3h6,e3h6,d2h6,d2h6,a2f7,a2f7,a2f7,a2f7,g5f7,g5f7",b7b5
10425,1153,1113,0-1,10,-,8,-,"8,9,10,10","7,8","b1c3,e1g1,h3h4,g2g4","e8g8,e8g8"
10426,2133,2147,0-1,9,-,6,-,"8,9",6,"b2c3,e1g1",c7c5
10427,1812,1773,1-0,-,-,-,15,"12,13,14,15","8,9,11,12,12,13,15,15","f3h4,h4f5,h5g6,d2c4","e8g8,d5e4,e8g8,e7f7,e8c8,f7g6,g6g5,b7c8"
10428,1767,1791,0-1,-,-,-,-,"4,5,6,7,8,9,10,11,12,13,13,14,14,15,15",-,"b5a4,a4b3,e1g1,f3e5,d2d4,d2d4,e5c6,g4e3,g5f6,g5e7,g5e7,f3g4,f3g4,g4g3,g4g3",-
10429,1664,1697,0-1,-,-,-,-,"10,11","11,12,13","e1g1,h2h3","b7g2,e7h4,h4h2"
10430,2242,2186,0-1,9,-,6,-,"6,7,8,9","4,5,6","c3d4,e2e4,e1g1,e1g1","d7d5,c5d4,d7d5"
10431,1150,1140,1/2-1/2,-,-,-,-,"6,7,8,9,10,11,12,13,14,15",-,"h3g5,e4d5,d5c6,e4f6,f3e4,f3c3,d5c6,d3b5,c3e2,d3e2",-
10432,1334,1317,1-0,-,-,-,-,15,"7,8,9,10,11,12,12,13,13,14,14",b5d7,"f8d6,d5c4,d5c4,b4c3,d5c4,f6d5,f6d5,e8g8,e8g8,f4d3,f4g2"
10433,1615,1561,1-0,6,-,13,-,"4,5,6","11,12,13","d2d4,d2d4,a2a4","e8g8,c6e5,e8g8"
10434,1362,1486,0-1,-,-,-,-,-,-,-,-
10435,1382,1392,1-0,8,-,10,-,"6,7,8","8,9,10","b5c6,b2b3,e1g1","c6c5,c8a6,c6c5"
10436,2120,2213,0-1,6,-,10,-,6,10,e1g1,e8g8
10437,1997,2003,0-1,-,-,15,-,15,"8,9,10,11,12,13,14,15",d1a4,"c5d4,f6e4,e8g8,e4g6,d5e4,e5d3,e4d3,d8d7"
10438,1079,1098,1-0,-,-,-,7,"7,8,9,10,11,12,13,14",7,"f3e5,b5c6,d5e3,c1e3,b5c6,e1g1,g2f3,f3e2",a7a6
10439,2036,1978,0-1,-,-,-,-,"9,10,10,11,11,12,12,13,13,14,14,15,15","13,14,14,15,15","a2a4,e1c1,e1c1,a2a4,a2a4,f3g4,f3g4,e2g3,h2h4,e2g3,e2g3,g4h5,g4h5","c6c5,g6h5,g6h5,c6c5,c6c5"
10440,1404,1599,0-1,7,-,12,-,"6,7","5,6,7,8,9,10,11,12","d4c5,c3b5","d7d5,d7d5,a7a6,e8g8,b2c3,c3c4,a8b8,h7h6"
10441,1563,1494,1-0,-,-,11,-,"7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15","8,9,10,11","h2h4,h2h4,h2h4,d4e5,d4e5,f4e5,f4e5,f4e5,f4e5,e5h2,e5h2,g3h2,g3h2,f4h2,f4h2,e1c1,b5c4","a7a6,f6e5,e8g8,e8g8"
10442,1544,1628,1-0,-,-,-,-,8,-,b5e2,-
10443,1815,1785,0-1,-,-,-,-,"4,5","12,13","d2d4,f3d4","d8e7,e4f2"
10444,2234,2163,1-0,5,-,-,-,5,"6,7,8,9",d2d4,"c5d4,e5d4,d8c7,f6e4"
