Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
65535,1916,2025,0-1,5,2,3,1
65527,2004,2022,1-0,9,3,7,1
65533,1707,1713,0-1,9,1,9,3
65529,1816,1865,0-1,8,1,10,1
65532,1970,2022,1-0,6,4,10,1
65538,2254,1955,0-1,10,2,5,2
65531,1702,1685,1-0,10,2,10,0
65536,1491,1537,0-1,6,1,7,4
65537,1781,1761,0-1,5,1,7,2
65544,1884,1897,1-0,10,2,6,2
65534,1716,1803,1-0,10,1,9,4
65541,1330,1284,1/2-1/2,10,3,9,1
65543,1701,1818,0-1,8,3,10,2
65546,1972,2017,1-0,9,2,6,3
65542,1963,1991,0-1,8,2,6,2
65539,1197,1168,0-1,10,1,10,2
65540,1337,1346,1-0,10,2,9,2
65547,1548,1561,1-0,10,3,5,2
65549,1686,1620,1-0,9,1,6,2
65545,1150,1244,1-0,7,2,10,2
65551,2029,2106,1/2-1/2,6,1,8,4
65554,1833,1837,1-0,6,1,6,2
65548,1900,1943,1-0,7,1,8,2
65555,1528,1568,0-1,5,3,7,3
65558,1710,1707,0-1,6,3,10,4
65561,2154,2013,0-1,0,0,0,0
65556,1328,1329,0-1,9,2,10,2
65559,1128,1098,1-0,10,2,5,2
65553,1908,1864,0-1,9,0,9,1
65560,1468,1421,0-1,9,3,3,2
65550,1397,1394,1-0,10,2,9,1
65566,1362,1348,0-1,8,1,4,3
65552,794,792,0-1,10,1,7,2
65557,1287,1279,0-1,10,0,10,2
65564,1662,1750,1-0,6,2,7,2
65567,908,1019,1-0,4,2,8,2
65562,1423,1353,1-0,10,2,7,3
65563,1222,1250,0-1,3,1,10,2
65568,1797,1898,1-0,8,2,6,0
65570,1197,1112,1-0,10,2,9,2
65572,1669,1665,1-0,10,2,10,3
65565,1003,1119,0-1,8,4,5,1
65571,1146,1100,1-0,7,1,10,2
65573,1518,1494,1-0,7,2,8,2
65574,2047,2108,1-0,10,2,7,1
65569,1828,1739,1-0,10,4,10,3
65575,2039,2054,1-0,5,1,6,1
65576,1548,1266,0-1,8,3,8,4
65581,1016,1049,1-0,10,2,5,3
65577,1820,1835,1-0,8,2,9,1
65582,2127,2296,0-1,8,4,10,2
65585,1603,1607,1-0,5,1,4,2
65578,1146,1121,1-0,10,3,7,3
65580,742,909,0-1,9,4,7,3
65579,1795,1780,0-1,10,1,9,2
65586,1877,1923,0-1,10,2,4,1
65583,1269,1273,1-0,10,3,9,3
65584,1748,1712,1-0,8,3,9,2
65591,1303,1303,0-1,5,1,4,3
65590,2090,2048,1-0,6,2,8,0
65592,1739,1752,0-1,6,2,8,0
65587,1966,1954,1-0,6,1,9,1
65595,1497,1497,0-1,7,2,7,2
65593,1383,1514,1-0,9,1,6,2
65596,1438,1406,1-0,5,1,8,3
65588,1099,1115,1-0,10,2,10,2
65597,1955,1963,0-1,6,2,9,3
65589,1494,1566,0-1,9,1,10,1
65598,837,801,0-1,9,3,10,1
65605,1457,1491,0-1,4,2,5,1
65594,1354,1374,1-0,10,1,6,0
65599,1644,1672,1/2-1/2,6,0,6,0
65607,946,944,1-0,4,0,3,1
65600,2093,2112,0-1,10,3,10,3
65609,2041,1887,1-0,5,3,5,1
65601,1679,1644,1/2-1/2,6,2,8,1
65606,1688,1676,0-1,9,3,10,2
65602,1247,1165,1-0,10,3,9,2
65613,1973,1958,1-0,5,1,5,2
65603,1429,1444,0-1,9,2,7,3
65604,1496,1467,1/2-1/2,6,1,8,1
65608,1978,1989,1-0,10,3,8,2
65614,1872,1878,1/2-1/2,7,2,6,2
65615,856,912,1-0,6,1,8,1
65611,1114,1096,0-1,10,2,8,0
65612,1601,1717,1-0,10,3,7,3
65618,1113,1045,1-0,6,1,9,2
65621,1944,1858,1-0,9,2,7,2
65610,1572,1516,1-0,9,2,8,3
65623,1935,1954,0-1,8,1,6,3
65619,1794,1799,0-1,8,3,10,2
65622,1899,1781,1-0,10,2,9,3
65617,963,909,0-1,4,2,10,0
65620,1668,1674,1-0,10,2,7,2
65626,1557,1804,0-1,4,1,4,0
65624,1663,1687,0-1,4,1,8,2
65616,1712,1678,1-0,10,1,8,2
65632,906,892,1-0,7,2,6,2
65627,1898,1798,1-0,6,1,10,0
65628,1323,1371,1-0,5,0,3,1
65625,1483,1435,1-0,10,1,9,2
65634,1596,1590,1-0,6,1,9,3
65630,1758,1684,0-1,6,1,8,2
65639,1316,1403,0-1,5,1,5,3
65633,1322,1368,1-0,10,2,7,3
65636,1270,1252,0-1,5,0,8,0
65638,1589,1593,1-0,7,2,5,3
65640,2068,2106,0-1,9,3,10,3
65635,1077,1056,0-1,7,1,9,3
65629,1006,919,0-1,5,2,9,2
65643,1908,1895,0-1,8,1,4,2
65631,1168,1129,0-1,10,1,10,1
65642,1024,1108,0-1,10,1,9,2
65641,2090,2135,1-0,5,0,10,2
65646,2038,2002,1-0,10,2,10,2
65637,2175,2171,0-1,10,3,10,1
65644,1893,1878,1-0,6,3,10,3
65650,1778,1797,0-1,4,0,4,1
65652,930,1031,0-1,9,2,9,2
65651,1664,1705,1-0,7,3,7,2
65649,733,729,1-0,7,2,10,2
65647,738,751,0-1,9,3,10,3
65653,1390,1390,1-0,9,3,10,1
65645,813,821,1-0,10,3,7,2
65654,949,1106,0-1,10,3,10,2
65659,1139,1134,1-0,6,2,4,2
65648,2051,2105,0-1,10,2,10,2
65658,1864,1871,1-0,7,1,6,0
65657,2021,2027,0-1,9,3,8,3
65656,1177,1127,1-0,8,1,6,2
65662,2157,2107,0-1,10,4,7,2
65655,1673,1693,1/2-1/2,7,1,9,4
65666,1464,1381,1-0,5,3,8,2
65660,1995,1929,0-1,7,2,10,1
65663,1442,1517,1-0,9,2,9,2
65668,1732,1785,1-0,7,2,9,2
65664,1221,1208,0-1,6,0,10,3
65665,1370,1460,0-1,8,2,10,2
65673,1455,1365,0-1,7,3,7,1
65670,1751,1633,1-0,7,3,6,1
65661,1186,1205,1-0,10,1,8,1
65672,1822,2053,0-1,8,3,8,2
65671,2100,2067,1-0,6,2,10,2
65669,895,908,1-0,10,1,3,1
65678,1326,1332,0-1,6,2,6,4
65675,1558,1487,1-0,6,2,7,1
65667,1393,1277,1-0,8,3,10,1
65679,1581,1595,1-0,9,2,6,4
65676,1936,1946,1-0,10,2,7,2
65683,1434,1470,0-1,8,3,10,2
65682,1326,1326,1-0,10,2,9,4
65680,1238,1249,1-0,10,1,10,1
65686,1141,1079,0-1,8,2,4,2
65677,1489,1543,0-1,7,1,9,1
65685,1564,1561,0-1,9,2,10,2
65681,1506,1488,1-0,10,2,10,2
65687,2220,2190,0-1,9,0,8,2
65693,1558,1543,1-0,6,2,5,2
65691,1757,1765,0-1,9,2,4,2
65674,1997,1913,1/2-1/2,10,2,10,0
65684,1021,940,1-0,10,3,10,2
65688,1966,2066,1-0,10,0,8,1
65695,1703,1730,0-1,7,3,8,4
65690,1386,1390,0-1,10,1,9,3
65699,1506,1487,0-1,3,2,5,3
65701,1772,1840,1-0,7,4,5,3
65689,1271,1233,1-0,10,1,8,1
65697,1286,1305,1-0,9,3,10,2
65696,1989,1997,0-1,9,1,8,2
65700,1050,1046,1-0,10,3,5,3
65694,1900,1905,1-0,10,2,10,1
65698,1616,1647,1-0,10,2,9,1
65704,1282,1296,1-0,9,2,6,3
65702,1316,1331,0-1,5,2,10,2
65692,924,896,1-0,10,3,7,3
65709,1769,1765,1/2-1/2,5,3,6,4
65705,2217,2060,0-1,10,3,6,1
65703,2096,2058,1-0,10,2,10,1
65708,950,992,0-1,10,2,9,1
65707,1586,1572,0-1,8,2,6,3
65706,1899,1923,0-1,10,2,10,2
65713,1717,1711,1-0,8,1,5,1
65712,1490,1523,0-1,6,3,8,2
65710,1855,1778,0-1,9,3,8,4
65711,1965,1960,1/2-1/2,6,2,10,3
65719,1887,1816,0-1,6,2,8,2
65716,1959,1800,1-0,10,2,7,2
65717,1215,1112,1-0,10,2,5,3
65715,1699,1698,0-1,10,2,5,1
65722,1530,1608,0-1,6,4,5,2
65714,1634,1687,1-0,10,3,9,1
65720,1190,1197,1-0,8,1,6,1
65718,1394,1390,1-0,10,0,9,0
65727,1577,1594,0-1,10,3,5,3
65725,1661,1871,0-1,6,0,6,0
65730,2055,2067,1/2-1/2,7,3,6,1
65723,1609,1586,0-1,9,3,5,1
65726,880,914,0-1,9,2,6,2
65721,806,947,0-1,10,3,8,2
65728,1962,1979,0-1,10,1,5,1
65729,2122,2074,0-1,9,2,7,1
65731,1867,1931,0-1,10,2,8,2
65737,1402,1293,1/2-1/2,7,3,7,2
65732,1839,1852,1-0,7,2,9,3
65734,1723,1736,0-1,7,1,8,2
65738,1170,1206,1/2-1/2,10,2,5,2
65733,1539,1545,1-0,6,2,8,1
65743,937,996,1-0,5,2,4,2
65736,1861,1910,0-1,10,3,9,4
65740,1800,1804,0-1,6,3,6,2
65741,1841,1884,1-0,5,3,8,2
65724,707,685,1-0,10,0,10,0
65735,1182,1159,0-1,10,1,8,3
65739,1674,1837,0-1,10,2,10,0
65746,1417,1426,1-0,10,2,5,2
65745,1191,1174,0-1,5,1,10,3
65748,1231,1109,0-1,6,3,5,2
65742,1781,1787,1-0,8,2,7,3
65744,1288,1221,1-0,10,1,9,2
65751,1595,1656,1-0,6,1,10,0
65754,1347,1305,0-1,9,1,7,1
65750,1593,1650,0-1,5,3,10,2
65752,975,992,1-0,10,2,5,2
65747,2226,2190,1-0,9,2,10,1
65753,1475,1519,1-0,10,1,10,2
65749,1847,1852,0-1,6,3,8,0
65760,1080,1066,0-1,5,2,5,2
65755,2044,1774,1-0,6,2,10,1
65758,1168,1090,1-0,8,3,10,2
65756,1731,1716,0-1,10,2,10,2
65757,1448,1743,1/2-1/2,6,1,10,2
65761,1520,1503,0-1,6,0,10,3
65763,1329,1282,1-0,6,2,9,2
65764,1530,1504,1-0,9,2,6,0
65762,1022,1018,0-1,9,1,9,2
65765,1695,1722,1-0,10,1,10,2
65768,1699,1807,1-0,10,1,10,1
65770,1422,1485,1-0,7,2,8,1
65767,2045,2056,1/2-1/2,6,0,8,2
65775,911,892,0-1,7,2,3,1
65769,1225,1347,1/2-1/2,9,2,8,1
65759,1542,1525,0-1,8,2,10,1
65774,1346,1331,1-0,10,1,3,1
65771,1102,1179,1-0,9,1,6,0
65780,1074,1138,0-1,2,1,2,1
65766,1923,1868,1-0,9,2,10,4
65773,1247,1312,0-1,8,2,6,4
65776,2050,2290,0-1,7,1,9,2
65778,1344,1354,1/2-1/2,8,3,9,1
65772,1689,1659,1-0,10,2,8,3
65779,1372,1382,1/2-1/2,5,2,8,1
65784,1840,1832,0-1,4,1,10,2
65781,1672,1693,0-1,9,2,7,1
65789,953,879,0-1,3,2,4,2
65783,1984,2007,1-0,9,1,10,4
65782,1615,1600,0-1,7,0,10,1
65777,1137,1261,0-1,10,1,9,2
65786,1063,972,0-1,7,1,5,2
65785,1950,1953,1-0,6,1,10,3
65788,1795,1880,1-0,9,1,7,2
65790,1664,1683,1-0,10,3,10,4
65795,1040,1033,0-1,10,3,6,4
65787,1156,1102,1-0,10,2,10,1
65792,1317,1356,1-0,6,2,10,2
65791,1535,1407,1-0,8,1,7,1
65797,1756,1762,0-1,6,3,7,2
65800,1797,1693,1-0,10,2,5,2
65799,1127,1120,0-1,10,3,7,3
65801,1933,1938,1-0,4,1,10,1
65793,998,1022,1-0,10,2,8,1
65798,2031,2013,1-0,8,3,6,1
65796,1616,1567,1-0,10,2,6,1
65808,1063,1109,0-1,6,3,5,3
65794,1042,1029,0-1,9,2,7,1
65805,1654,1653,0-1,7,2,5,2
65804,1340,1327,0-1,10,1,10,1
65802,1127,1225,1-0,8,3,10,1
65807,1864,1854,1-0,9,1,10,1
65810,1294,1300,0-1,7,0,6,2
65806,1367,1414,1-0,7,0,8,2
65803,974,1063,0-1,10,2,10,3
65813,930,997,1-0,7,3,5,1
65817,1578,1604,0-1,9,3,8,3
65809,1046,1063,1-0,9,1,10,2
65811,1059,988,1-0,9,0,9,2
65815,1340,1357,0-1,6,1,9,4
65819,1970,1766,1-0,7,3,5,3
65814,1644,1648,0-1,9,2,7,0
65812,1269,1339,1-0,8,1,9,2
65816,1544,1518,1-0,8,3,8,2
65820,1993,1995,1-0,8,2,8,2
65818,1712,1805,1-0,10,2,10,2
65823,1717,1593,0-1,7,1,8,2
65822,1327,1411,0-1,10,2,9,3
65824,1597,1601,1-0,10,3,9,2
65821,1911,1868,0-1,5,1,10,1
65825,1477,1444,0-1,8,2,7,2
65827,1878,1763,0-1,9,3,9,2
65826,2061,2058,0-1,10,1,7,2
65829,1714,1680,1-0,9,2,6,2
65831,2210,2266,1-0,9,4,5,2
65832,2037,2006,1-0,8,4,10,3
65834,1689,1744,0-1,7,3,10,3
65828,1753,1761,1-0,10,2,10,3
65835,1527,1524,1-0,7,2,7,2
65836,1186,1196,1-0,10,3,4,3
65840,1835,1671,1-0,10,2,4,3
65833,1215,1101,1-0,8,0,3,1
65839,1405,1397,0-1,7,3,7,1
65830,1554,1565,1-0,10,1,10,1
65837,1600,1606,1-0,8,3,9,2
65843,1644,1562,1-0,5,1,6,0
65841,1652,1630,1-0,10,1,10,2
65845,1571,1588,0-1,10,3,6,3
65846,1575,1557,0-1,10,1,8,1
65842,1698,1626,1-0,10,1,10,1
65844,1734,1748,0-1,6,2,7,1
65848,1325,1332,1-0,6,3,4,0
65854,1870,1703,1-0,1,0,0,0
65838,1253,1290,1-0,10,1,10,2
65847,1196,1157,1-0,10,2,9,4
65850,1843,1684,1-0,7,1,9,2
65857,1454,1392,1-0,9,3,5,1
65858,1882,1922,1/2-1/2,10,3,8,4
65856,1483,1531,1-0,10,1,7,2
65852,1132,1172,0-1,10,2,8,3
65859,2214,2195,1-0,9,0,7,1
65855,1740,1746,1-0,10,1,7,2
65853,1536,1501,1-0,10,3,8,1
65849,1239,1209,0-1,9,1,10,1
65851,1478,1491,1-0,10,2,9,2
65864,1817,1774,0-1,10,1,4,2
65866,1532,1531,1-0,4,2,8,2
65861,1783,1811,0-1,10,2,10,2
65862,1909,1906,1-0,7,0,9,0
65865,2070,2165,1-0,5,1,10,1
65870,1796,1795,1-0,4,2,6,2
65863,1847,1845,1-0,10,1,7,2
65867,1787,1761,1-0,8,1,10,0
65860,1198,1168,1-0,10,1,10,1
65873,1300,1282,0-1,6,2,7,3
65871,1250,1087,1-0,6,0,9,1
65874,1447,1386,1-0,9,2,7,1
65878,1473,1456,0-1,8,2,7,2
65876,1391,1355,0-1,5,2,5,2
65869,1734,1758,1-0,9,2,10,0
65872,1927,1920,1-0,10,2,9,1
65868,869,972,0-1,10,2,10,2
65880,1471,1486,0-1,7,1,6,2
65884,1224,1234,1-0,6,1,6,1
65875,1211,1297,1-0,9,2,5,0
65879,1652,1743,1-0,7,2,6,1
65877,1512,1379,1-0,8,1,7,2
65881,1397,1375,1-0,10,2,6,2
65882,1669,1688,0-1,9,2,5,2
65885,1575,1545,1-0,8,1,7,2
65890,950,951,1-0,5,2,9,2
65887,1637,1633,1-0,10,1,8,2
65888,2067,2159,0-1,8,1,10,2
65883,1249,1264,0-1,7,1,9,2
65891,1418,1508,1-0,10,2,10,2
65889,2124,2082,1-0,8,1,8,1
65892,2067,2136,0-1,9,1,6,1
65886,1494,1495,1-0,8,2,10,1
65896,1758,1691,0-1,7,3,7,3
65897,2195,2186,0-1,6,2,10,0
65894,1555,1537,1-0,7,3,10,2
65893,1566,1735,0-1,6,2,10,2
65901,1956,1964,0-1,5,2,10,2
65902,1770,1703,0-1,8,4,9,3
65898,1446,1381,1-0,10,2,5,2
65900,1521,1502,1-0,8,4,9,3
65904,1377,1403,1-0,5,2,7,3
65905,1822,1580,1-0,8,3,8,3
65899,1175,1199,0-1,10,2,8,2
65895,1708,1686,0-1,9,1,6,2
65910,1712,1706,1-0,7,2,6,1
65907,1782,1833,1-0,8,2,10,2
65909,2100,1963,1-0,9,3,9,3
65906,797,825,1-0,10,3,8,2
65908,1912,1732,0-1,10,3,9,3
65903,1601,1595,0-1,10,1,9,1
65914,1519,1594,1-0,8,0,4,0
65915,1859,1817,0-1,7,2,8,3
65912,1659,1635,1-0,8,2,8,3
65911,1983,1949,0-1,10,2,6,2
65917,1403,1371,1/2-1/2,9,1,4,1
65918,1688,1685,0-1,9,2,9,3
65916,1554,1554,1-0,6,2,9,3
65919,1819,1815,0-1,7,1,5,2
65921,1998,2028,0-1,8,3,10,3
65925,1318,1327,0-1,3,2,5,3
65922,2158,2151,1-0,9,1,5,1
65927,997,1000,1-0,4,1,3,2
65923,2126,2027,0-1,10,2,7,4
65929,1037,1046,0-1,9,1,6,3
65913,2158,2175,1-0,8,4,10,3
65933,1313,1386,1-0,4,2,4,2
65930,1884,1884,1-0,8,2,7,1
65924,2079,1935,1-0,7,3,7,0
65932,1713,1681,1-0,8,1,10,0
65926,2111,2082,1-0,6,3,10,1
65934,1356,1376,0-1,7,1,10,1
65931,1406,1392,1-0,10,3,7,2
65937,2195,2170,1-0,8,4,5,2
65935,1977,2123,0-1,9,1,6,1
65928,1946,2050,0-1,9,3,10,3
65920,1500,1494,0-1,10,2,9,3
65941,1640,1633,0-1,6,2,8,2
65939,2163,2248,0-1,10,3,9,2
65940,2070,1986,1-0,9,2,8,1
65946,1085,1105,1-0,7,4,8,1
65938,1092,1075,1-0,8,3,10,1
65943,1792,1811,1-0,6,3,9,1
65942,1973,1890,0-1,6,2,9,2
65951,1454,1489,0-1,7,3,4,3
65949,1105,1170,1-0,5,2,3,2
65944,1262,1265,0-1,10,1,9,0
65936,964,991,1-0,10,3,9,0
65950,1485,1500,0-1,9,2,5,1
65945,1579,1586,1-0,10,3,8,3
65947,1764,1779,1-0,10,1,10,0
65952,1540,1609,0-1,8,2,10,0
65948,1633,1656,0-1,9,2,8,1
65960,2074,2120,0-1,8,1,8,1
65954,1511,1431,0-1,8,1,10,2
65953,1779,1668,1-0,8,3,10,3
65956,2162,2106,1/2-1/2,10,2,6,3
65959,1834,1713,0-1,10,3,7,2
65958,1798,1626,1-0,8,2,7,1
65955,1699,1696,1-0,5,0,10,1
65962,2076,2077,1-0,10,3,5,3
65966,1646,1625,0-1,6,2,7,2
65964,1101,1103,0-1,10,1,7,2
65965,1331,1333,1-0,6,1,9,2
65961,1910,1933,1-0,10,3,10,1
65957,1553,1557,1-0,9,2,10,1
65973,2203,2292,1-0,7,0,6,1
65970,1481,1520,1-0,10,2,8,3
65968,1335,1330,1-0,10,2,8,3
65975,1410,1433,1-0,9,2,3,2
65972,2212,2258,0-1,7,1,10,2
65967,1774,1813,1-0,10,1,6,1
65963,1573,1446,1-0,7,1,10,3
65974,1485,1528,0-1,7,3,10,3
65969,1123,1196,1-0,10,1,10,2
65979,1355,1382,0-1,6,1,4,1
65976,2158,2168,1-0,6,2,8,1
65971,2097,1849,1-0,10,1,10,2
65977,2171,2122,0-1,9,3,10,2
65982,1618,1650,1-0,6,3,7,4
65978,1569,1598,0-1,10,3,5,2
65981,1706,1640,0-1,4,3,9,3
65988,939,1005,0-1,2,1,2,1
65980,1230,1166,0-1,7,1,10,3
65985,1648,1783,0-1,7,2,10,1
65989,1990,1993,1-0,8,1,7,2
65983,1216,1097,0-1,8,2,8,2
65986,1723,1619,0-1,6,3,10,1
65987,2111,2013,1-0,6,1,8,3
65984,1163,1022,0-1,10,3,8,2
65990,679,709,1-0,8,4,3,2
65994,2217,2185,1-0,7,1,5,2
65991,2198,2182,1-0,10,1,9,3
65993,1494,1475,1-0,10,2,8,2
65995,1634,1628,0-1,10,1,9,2
65999,1836,1771,1/2-1/2,8,2,9,2
65992,985,1028,1-0,8,3,10,2
65996,1418,1387,0-1,10,2,6,3
66001,1817,1727,0-1,9,1,9,3
65998,785,815,1-0,8,2,10,2
66007,1088,1051,0-1,8,2,3,2
66002,1727,1732,0-1,10,1,8,2
65997,935,868,0-1,10,1,10,3
66008,1598,1574,0-1,9,2,5,3
66004,2050,1969,0-1,10,1,7,1
66006,1190,1198,0-1,6,2,7,2
66000,1976,1981,1-0,10,2,10,1
66012,1500,1370,1-0,4,0,8,2
66005,1852,1887,1-0,9,2,9,1
66011,1053,1169,0-1,10,2,4,2
66016,1632,1698,0-1,6,3,4,1
66003,809,900,1/2-1/2,10,2,7,2
66013,1937,1909,0-1,6,1,9,2
66009,2188,2170,1-0,10,3,10,1
66014,1969,1960,1-0,10,1,10,3
66021,1515,1456,1-0,4,1,3,0
66010,1566,1619,1-0,10,1,7,1
66017,1503,1759,0-1,9,2,9,0
66019,1571,1570,0-1,6,2,8,1
66023,1824,1805,1-0,7,1,4,2
66018,1756,1765,1-0,10,3,10,2
66020,1218,1269,0-1,5,1,8,2
66024,1325,1332,1-0,5,2,6,1
66015,1479,1776,0-1,8,2,6,1
66022,1855,1941,1-0,10,1,8,2
66028,1436,1470,1/2-1/2,4,1,8,0
66025,959,1074,1-0,9,1,7,1
66030,1918,1941,1-0,8,1,5,3
66034,1896,1875,0-1,5,1,5,2
66031,1629,1690,1-0,7,2,4,2
66029,2061,2100,0-1,10,2,6,1
66036,1381,1402,0-1,6,2,7,2
66026,1169,1163,1-0,10,2,10,3
66027,1740,1855,1-0,10,1,10,4
66037,1430,1427,0-1,7,1,7,1
66035,2262,2088,0-1,10,2,5,3
66033,1728,1726,1-0,9,2,9,3
66040,1909,1878,1-0,8,1,6,1
66032,1412,1430,0-1,9,4,8,1
66038,1702,1745,1-0,6,0,10,1
66041,1283,1277,1-0,9,2,10,3
66039,1336,1235,0-1,10,1,10,1
66044,1039,1038,1-0,9,3,10,1
66049,1720,1722,1-0,6,2,4,2
66043,1439,1406,1-0,10,2,10,1
66046,981,1008,0-1,10,3,6,4
66052,2095,2144,1-0,6,2,6,3
66054,1884,1870,1-0,6,2,5,2
66047,1719,1748,1-0,7,4,10,1
66050,2080,1966,1-0,5,2,9,2
66045,927,944,1-0,10,2,6,2
66057,959,963,1-0,5,2,4,2
66048,1087,1086,1-0,10,1,7,1
66056,1898,1927,1-0,6,0,5,1
66042,1248,1047,1-0,9,1,8,3
66051,2073,1812,1/2-1/2,8,2,9,1
66053,1745,1717,1-0,7,1,7,1
66055,1421,1438,1-0,10,1,6,1
66058,1427,1476,1-0,6,3,7,2
66059,1206,1206,1-0,9,2,10,0
66061,1812,1840,0-1,10,1,5,3
66063,2194,1912,0-1,8,2,8,2
66066,1806,1835,0-1,8,3,4,2
66069,1593,1605,0-1,6,1,7,3
66070,1335,1301,1-0,5,3,4,1
66067,1214,1203,1-0,7,2,9,2
66068,1450,1439,1-0,5,2,5,3
66072,2079,1967,0-1,6,1,6,0
66062,1960,1890,0-1,8,2,9,3
66060,1041,1023,0-1,10,0,8,2
66065,1436,1494,0-1,10,1,7,2
66073,1965,1960,0-1,9,1,7,2
66064,1624,1614,1-0,10,2,10,2
66071,1276,1358,1-0,10,2,10,1
66074,1585,1543,1-0,5,3,10,2
66075,1962,1966,0-1,7,1,9,2
66076,1217,1281,1/2-1/2,8,1,10,2
66077,1969,1861,0-1,9,3,10,1
66078,1169,1146,1-0,10,3,7,4
66079,918,923,1-0,6,3,10,2
66080,1337,1298,1-0,8,1,9,1
66083,1885,1878,1-0,10,3,5,3
66086,1553,1546,0-1,8,2,5,2
66089,1657,1627,1-0,6,3,7,4
66082,1637,1667,0-1,6,2,10,2
66091,1896,1928,1-0,6,1,6,2
66085,2213,2134,1-0,9,2,6,1
66081,1203,1288,0-1,8,0,10,1
66084,1248,1303,1-0,10,4,9,2
66088,1305,1417,1-0,10,2,10,0
66090,1414,1411,1-0,4,2,10,1
66095,1500,1500,0-1,10,2,5,3
66087,1848,1864,1-0,10,2,10,3
66092,1372,1436,1-0,10,2,8,2
66093,1533,1565,0-1,8,3,10,0
66097,1601,1635,1-0,8,1,10,2
66098,1479,1477,1-0,6,2,7,1
66094,1895,1841,0-1,9,3,10,1
66096,1447,1405,0-1,4,2,10,2
66099,1399,1442,0-1,10,2,6,2
66102,1936,1702,0-1,10,3,5,3
66101,1774,1784,0-1,7,2,9,1
66100,1574,1566,1-0,10,3,8,3
66106,1843,1859,1-0,5,2,6,1
66104,1622,1635,0-1,10,2,9,2
66103,1766,1802,0-1,10,0,9,2
66108,1113,1073,1-0,10,2,6,2
66111,856,794,1-0,7,1,9,1
66105,1410,1484,1-0,7,0,10,1
66115,1987,1951,0-1,5,1,6,3
66109,1132,1253,0-1,10,2,10,1
66116,668,674,1-0,3,1,5,0
66114,1777,1722,1/2-1/2,6,1,7,2
66120,1275,1285,1-0,1,0,1,0
66107,752,777,1-0,8,1,8,1
66110,1656,1669,0-1,8,0,10,1
66119,2298,2257,1/2-1/2,9,1,5,1
66112,2092,2081,0-1,9,2,10,2
66121,1754,1792,0-1,8,3,7,3
66113,1457,1452,0-1,10,2,10,2
66123,1690,1515,1-0,10,2,7,3
66118,1749,1759,0-1,10,3,8,2
66117,1882,1875,1-0,8,3,10,3
66122,1218,1218,0-1,5,1,7,1
66131,1314,1280,1-0,5,2,4,2
66130,1599,1618,1/2-1/2,4,2,5,1
66126,1160,1218,0-1,5,3,8,2
66127,1517,1460,0-1,9,2,7,3
66124,1825,1924,1-0,9,2,10,2
66128,1756,1663,0-1,8,3,5,2
66134,1513,1516,1-0,6,2,5,3
66125,1121,1056,1-0,7,3,7,2
66129,2057,2081,1-0,9,1,10,1
66133,2039,2245,0-1,6,2,10,1
66137,1610,1623,1-0,9,2,7,4
66132,1959,1779,1-0,10,0,7,1
66139,2160,2053,0-1,6,1,7,3
66144,1086,1081,0-1,5,2,3,2
66143,1979,1974,1-0,8,3,8,3
66136,1740,1839,1-0,9,3,8,2
66142,1634,1662,1-0,5,3,8,2
66135,1237,1247,0-1,10,1,7,1
66138,1011,860,0-1,10,2,8,4
66141,1622,1681,1-0,9,2,10,2
66146,988,1036,0-1,6,3,5,1
66148,1720,1687,1-0,9,3,10,2
66140,1244,1325,0-1,10,1,7,2
66149,2089,2123,0-1,10,3,9,3
66155,1415,1376,1-0,7,2,3,2
66156,1359,1366,0-1,3,1,3,1
66150,2077,1989,1-0,5,2,9,3
66145,1761,1812,1-0,10,1,10,2
66151,1719,1742,0-1,10,1,8,2
66160,1340,1400,1/2-1/2,2,1,2,1
66147,1682,1696,1-0,9,3,9,1
66152,1353,1367,1-0,8,2,9,2
66161,1728,1727,0-1,10,1,6,1
66158,1360,1333,1/2-1/2,10,1,8,2
66154,1728,1687,1-0,9,2,4,1
66159,1579,1569,1-0,10,2,10,1
66157,1935,1898,1-0,6,2,9,2
66164,1811,1751,1-0,8,4,10,4
66153,1368,1374,0-1,10,2,10,2
66168,2029,1902,1-0,9,3,3,2
66162,2128,2118,1-0,8,1,5,2
66170,1712,1705,1-0,6,2,6,2
66166,1184,1212,0-1,5,3,9,2
66163,1373,1279,1-0,10,2,9,2
66172,1307,1307,1-0,7,3,6,2
66169,1506,1509,1-0,7,3,7,1
66165,1408,1464,1-0,6,3,10,1
66173,1067,975,0-1,5,1,5,3
66167,1213,1174,0-1,10,3,7,2
66175,1986,1976,1/2-1/2,4,2,5,1
66178,1737,1718,1-0,10,2,10,2
66177,1111,1181,1-0,10,2,4,2
66171,1919,1902,1-0,10,3,10,1
66181,2283,2254,1-0,10,2,10,2
66174,1892,1913,1-0,10,1,10,1
66179,843,871,0-1,6,1,8,2
66187,1040,886,1-0,4,1,3,1
66183,1650,1629,1-0,10,1,8,2
66180,1618,1617,1-0,10,2,7,2
66176,1967,1988,0-1,9,2,10,3
66186,1998,2066,0-1,6,2,10,1
66182,1581,1634,0-1,9,0,9,1
66189,1913,1999,1-0,10,2,5,1
66191,1656,1821,1-0,8,3,7,2
66184,1562,1566,0-1,10,2,9,2
66190,1924,2054,0-1,9,2,7,2
