Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
20330,1877,1888,0-1,10,3,6,3
20329,1463,1427,1-0,9,2,8,2
20333,1692,1717,1-0,4,0,9,2
20335,1399,1413,0-1,6,0,6,2
20326,1331,1328,1-0,9,1,10,2
20331,1610,1616,0-1,10,3,10,2
20332,1384,1255,1-0,10,1,9,2
20334,1836,1879,0-1,10,1,10,1
20325,1003,946,0-1,10,3,9,1
20341,2046,2065,0-1,7,1,7,2
20340,1168,1086,0-1,7,3,10,1
20339,1294,1346,0-1,10,2,9,2
20338,1804,1982,0-1,10,2,10,2
20344,1967,2004,1/2-1/2,8,3,6,2
20343,1316,1357,0-1,8,2,7,3
20336,2137,2212,1-0,10,1,10,1
20347,1110,1123,1-0,6,2,6,2
20342,1307,1331,0-1,10,1,6,3
20337,806,805,1/2-1/2,10,2,9,4
20348,1721,1692,0-1,7,2,8,2
20349,1905,2050,1-0,8,2,6,2
20345,1746,1826,1-0,9,1,10,2
20350,1423,1474,0-1,7,3,5,2
20346,1627,1609,0-1,8,1,9,3
20355,1081,1152,1-0,5,2,5,3
20356,1598,1616,0-1,6,4,9,2
20354,1949,1953,1-0,8,3,8,3
20352,1377,1396,1-0,10,1,4,2
20358,1676,1692,1-0,9,2,4,2
20353,1180,1213,1-0,6,2,9,2
20360,1218,1167,0-1,5,2,8,3
20363,1203,1185,0-1,5,2,5,1
20361,1884,1879,1-0,10,3,6,4
20357,1878,1839,1-0,10,2,10,1
20362,2052,2024,0-1,6,2,9,1
20364,1454,1416,1-0,8,1,7,2
20359,773,775,1/2-1/2,10,2,8,0
20365,1533,1544,0-1,5,1,10,2
20371,1636,1703,0-1,6,2,9,2
20351,1257,1298,0-1,7,3,10,1
20366,1907,1839,1-0,10,1,6,2
20373,1850,2013,0-1,7,2,5,1
20368,1331,1366,0-1,10,3,10,3
20369,1218,1148,1-0,10,1,10,1
20374,1751,1869,1/2-1/2,6,2,9,3
20372,1366,1415,0-1,7,1,10,3
20367,1227,1187,1-0,8,1,10,0
20370,1802,1866,1-0,10,2,7,1
20378,1571,1357,0-1,6,2,9,0
20381,1560,1550,1-0,9,1,6,3
20376,1160,1112,0-1,9,2,7,2
20384,1915,1938,1-0,5,2,6,2
20377,1750,1551,1/2-1/2,8,2,9,1
20379,1174,1231,0-1,9,2,10,1
20386,969,973,1-0,7,4,8,4
20382,1737,1739,0-1,4,0,10,0
20387,1895,1913,0-1,6,2,5,2
20383,1309,1334,0-1,5,3,10,3
20375,1993,1989,1-0,10,3,10,1
20385,2018,2016,1-0,9,2,9,0
20391,1658,1630,0-1,5,2,5,1
20390,1619,1658,0-1,5,2,10,2
20380,846,777,1-0,10,3,8,3
20393,1794,1898,1-0,5,2,10,1
20388,1196,1219,0-1,6,4,10,2
20392,1339,1345,0-1,9,0,10,1
20395,2078,2170,0-1,10,2,9,3
20394,1083,1073,1-0,10,2,10,0
20402,1377,1356,1-0,4,1,5,3
20389,1826,1782,1-0,9,1,10,2
20399,2212,2217,0-1,8,2,10,2
20397,831,794,0-1,9,2,9,2
20401,1552,1530,1-0,5,1,6,3
20398,1154,1162,1-0,8,2,5,1
20403,1748,1754,0-1,10,2,9,4
20404,1709,1656,0-1,9,1,10,1
20409,1531,1488,1-0,5,2,6,2
20406,1675,1672,0-1,4,2,10,1
20396,664,608,1-0,8,2,10,3
20400,2056,2181,1-0,10,2,9,4
20408,1569,1567,1-0,10,2,10,1
20412,1968,1960,1-0,4,1,10,2
20405,1140,1202,1-0,6,2,10,2
20410,1489,1461,0-1,6,2,9,3
20415,1514,1521,1-0,6,3,8,2
20411,1257,1285,1-0,9,2,9,3
20417,1209,1144,0-1,7,2,6,2
20414,1741,1795,1-0,6,1,8,1
20416,2269,2203,0-1,8,2,10,1
20413,1551,1561,0-1,10,1,6,1
20407,1074,1079,0-1,8,2,10,1
20419,2242,2090,1-0,10,3,10,2
20418,1140,1048,0-1,5,3,10,1
20425,1578,1533,0-1,5,2,5,4
20421,1730,1672,0-1,9,4,8,2
20420,1308,1354,1-0,9,2,8,2
20429,794,867,1-0,5,1,4,1
20424,2090,2089,0-1,9,3,4,1
20426,1691,1719,1-0,10,3,8,3
20427,1271,1279,0-1,5,2,7,4
20423,1052,1093,1-0,10,1,7,3
20430,1199,1042,1-0,8,3,8,2
20431,1803,1755,1/2-1/2,10,2,6,4
20432,1436,1451,1/2-1/2,8,2,9,4
20433,1117,1016,1-0,9,1,10,2
20422,1972,1997,0-1,10,3,10,2
20437,1947,1942,0-1,6,3,7,3
20428,1772,1777,1-0,10,3,5,2
20442,1637,1686,1-0,2,0,2,1
20440,1433,1466,1-0,7,2,6,3
20438,1315,1272,1-0,10,2,7,2
20435,1899,2017,1-0,8,2,7,2
20434,1452,1531,1-0,4,1,10,2
20443,1633,1679,0-1,7,2,5,1
20447,892,864,1-0,5,0,5,1
20449,1715,1723,1-0,4,2,4,1
20444,1386,1389,0-1,7,2,7,2
20441,1589,1617,0-1,8,2,6,2
20450,1775,1972,0-1,6,3,10,1
20445,1137,1153,1-0,6,3,9,2
20436,808,843,0-1,8,1,7,3
20439,1581,1564,0-1,10,1,9,2
20453,2027,2022,1-0,7,2,5,1
20457,1357,1362,0-1,6,2,9,1
20458,1168,1172,1-0,2,1,1,0
20452,1436,1427,0-1,6,0,5,1
20448,1532,1518,1/2-1/2,5,1,10,3
20459,1643,1641,0-1,7,2,8,2
20446,1058,1068,0-1,6,3,9,3
20460,1387,1395,0-1,7,2,10,2
20451,813,895,1-0,5,1,10,1
20463,1814,1814,0-1,9,1,7,2
20455,1649,1619,0-1,10,1,8,3
20467,1518,1589,0-1,6,1,5,4
20462,1950,1922,0-1,8,2,8,2
20469,1419,1500,1-0,2,0,1,0
20466,2135,2138,1-0,10,2,7,3
20456,1577,1778,0-1,9,1,10,2
20465,2079,2053,0-1,6,1,6,0
20461,1149,1201,0-1,4,2,9,3
20454,1562,1500,1-0,7,2,10,0
20464,1607,1583,0-1,10,2,8,2
20471,1672,1682,0-1,6,1,7,2
20472,1963,1939,1-0,6,1,7,1
20468,1560,1531,0-1,9,2,6,3
20473,1530,1629,0-1,5,2,10,2
20474,2166,2162,1-0,8,1,7,0
20475,1751,1741,0-1,10,1,7,2
20476,1033,1079,0-1,5,2,7,3
20477,1577,1585,0-1,8,2,7,2
20483,2063,2207,1-0,10,3,10,2
20481,1967,1977,0-1,9,1,7,2
20485,1865,1878,1-0,6,1,5,0
20470,823,1020,0-1,9,2,10,2
20478,839,925,0-1,4,1,10,3
20479,2239,2280,0-1,7,3,10,2
20484,1778,1830,1-0,7,1,10,2
20482,1643,1636,0-1,10,4,10,3
20480,1559,1517,1-0,10,2,8,1
20490,1688,1646,0-1,7,2,9,2
20487,2114,2070,1-0,10,1,8,3
20489,1473,1520,0-1,9,2,9,2
20486,1607,1494,0-1,10,2,10,2
20488,1849,1606,1-0,6,3,8,1
20491,1778,1738,0-1,9,1,9,2
20498,2037,2079,0-1,4,3,10,2
20493,1560,1543,1-0,10,2,9,3
20497,1822,1895,0-1,7,2,10,2
20499,1704,1793,0-1,7,4,10,1
20492,673,724,1/2-1/2,10,2,10,3
20496,1871,1909,1-0,10,1,9,2
20495,1280,1307,0-1,7,3,8,2
20504,1746,1752,1/2-1/2,9,3,5,2
20494,1928,1932,0-1,9,2,10,2
20501,1367,1394,1-0,5,1,7,2
20508,1939,1972,0-1,6,3,7,3
20506,1667,1686,1-0,8,3,5,1
20503,1910,1885,1-0,10,3,10,1
20500,1520,1636,1-0,8,2,8,3
20513,1569,1575,0-1,0,0,0,0
20512,1510,1509,0-1,4,1,7,2
20510,939,917,1-0,6,1,10,2
20509,2141,2208,0-1,10,2,8,1
20502,1655,1671,1-0,10,1,10,3
20505,1693,1717,0-1,10,0,8,0
20507,1773,1795,1-0,10,3,10,3
20516,1656,1662,0-1,6,1,8,2
20514,1558,1784,0-1,10,1,9,1
20519,1693,1697,0-1,5,2,7,3
20517,1566,1500,0-1,10,3,7,3
20511,1022,1088,0-1,10,1,10,2
20524,1809,1819,1/2-1/2,9,1,7,1
20515,1615,1544,0-1,9,1,10,0
20527,830,1007,1-0,1,0,0,0
20518,1902,1831,1-0,6,1,10,1
20520,1901,1910,0-1,10,1,7,2
20521,1757,1672,1-0,5,2,10,1
20529,1611,1590,0-1,5,1,6,2
20523,1857,1856,0-1,10,3,10,1
20530,1126,1120,0-1,4,2,8,3
20526,1881,1862,0-1,9,2,9,2
20528,1635,1829,1-0,6,1,8,4
20531,2042,2027,0-1,10,2,10,1
20522,1179,1164,1-0,10,1,10,1
20534,1081,1072,1-0,10,2,10,3
20536,1356,1350,0-1,10,1,9,2
20532,1111,973,0-1,8,0,7,0
20525,2101,2138,1-0,10,1,9,1
20533,1702,1814,0-1,10,3,10,3
20537,1281,1338,0-1,5,4,9,1
20535,1977,1970,1/2-1/2,8,2,9,2
20543,1859,1828,1/2-1/2,7,2,6,2
20544,1796,1786,1-0,5,1,10,2
20541,1311,1356,1-0,10,0,7,1
20540,2222,1970,1-0,8,2,10,2
20546,1498,1646,1/2-1/2,5,1,6,2
20538,752,653,1-0,9,2,10,1
20545,1632,1630,1-0,4,2,10,2
20539,1519,1652,0-1,8,3,9,0
20542,1514,1500,1-0,10,2,8,3
20550,1312,1326,0-1,10,0,10,0
20551,1805,1741,0-1,6,3,7,3
20552,2113,2144,1-0,6,2,8,2
20547,1923,1891,0-1,9,2,10,3
20549,1773,1815,0-1,10,0,6,1
20553,1811,1815,1/2-1/2,8,0,7,1
20548,929,985,0-1,8,2,8,1
20558,1461,1377,1-0,6,1,5,1
20559,1605,1623,1-0,6,4,6,3
20554,1982,1967,1-0,9,1,6,1
20557,2115,2192,1-0,6,3,6,2
20556,1672,1580,0-1,8,1,9,1
20563,1660,1670,1-0,7,2,9,3
20560,1830,1788,1-0,10,3,9,1
20561,1361,1483,1-0,10,2,5,2
20555,1116,1109,1/2-1/2,9,3,10,2
20562,1574,1602,1-0,6,2,10,1
20564,1607,1638,1/2-1/2,6,3,8,3
20567,1279,1284,0-1,10,2,7,2
20565,999,1033,0-1,9,3,7,1
20566,1546,1535,1/2-1/2,7,3,9,3
20568,1775,1797,0-1,10,2,10,2
20576,1493,1523,1-0,2,0,1,0
20571,1817,1820,1-0,10,1,7,1
20570,1206,1205,0-1,10,1,9,1
20575,1723,1755,1-0,5,0,6,0
20573,1172,1181,0-1,7,1,7,2
20572,1938,1941,0-1,7,2,10,3
20569,968,974,1-0,10,4,8,2
20574,1428,1438,1-0,10,1,7,1
20577,1605,1653,0-1,8,1,9,1
20582,1512,1533,0-1,8,2,6,3
20579,1530,1531,1-0,4,1,7,3
20580,1887,1937,0-1,7,0,10,2
20585,2001,1878,0-1,7,4,8,2
20578,1671,1632,1-0,10,2,8,3
20584,990,994,1-0,10,1,7,2
20583,1598,1608,1-0,6,2,10,1
20592,1816,1843,0-1,6,3,5,3
20581,1456,1465,0-1,10,1,6,1
20587,882,851,1-0,10,1,10,2
20590,1623,1703,0-1,10,2,7,2
20591,1762,1772,1-0,8,1,7,1
20589,1624,1529,1-0,8,1,8,1
20586,1110,1118,1-0,10,1,9,1
20594,1935,1978,0-1,5,2,10,2
20593,2122,1967,0-1,7,1,10,2
20601,1213,1153,1-0,7,3,4,3
20596,1270,1244,1-0,6,2,8,1
20599,1473,1473,0-1,7,3,9,0
20588,1196,1214,0-1,10,2,7,2
20598,1035,1069,1/2-1/2,8,1,7,1
20595,1988,1826,1-0,10,1,8,1
20597,786,826,1-0,6,2,9,3
20605,1938,1899,1-0,8,2,6,1
20608,2144,2136,0-1,10,3,9,1
20603,1533,1531,1-0,6,2,6,0
20607,1895,1779,1-0,10,2,7,3
20606,1526,1415,1-0,10,1,7,3
20602,1525,1551,1-0,10,1,10,2
20600,1021,1101,1-0,10,3,8,1
20604,1477,1502,1-0,10,3,7,1
20611,2133,2126,1-0,7,2,5,1
20610,1990,2044,1-0,9,2,6,0
20614,1463,1515,1-0,7,3,4,2
20609,1132,1211,1-0,6,2,9,3
20613,1400,1285,1-0,10,1,10,1
20612,1578,1596,1-0,10,1,10,3
20615,1543,1341,1-0,8,1,10,2
20616,1715,1734,1-0,10,2,10,2
20618,1624,1552,1-0,10,3,7,3
20617,1608,1537,1-0,7,2,10,2
20621,1501,1514,0-1,8,3,6,3
20619,1360,1361,1-0,9,2,10,2
20620,1926,2067,1-0,9,2,10,2
20627,1731,1749,0-1,6,2,5,1
20629,1971,2003,0-1,6,3,5,1
20628,1483,1555,1-0,6,0,6,1
20632,1626,1600,0-1,1,0,1,0
20623,1833,1830,0-1,10,2,8,1
20625,1581,1595,0-1,10,2,6,1
20624,1768,1767,1-0,8,1,10,0
20635,1977,1981,0-1,5,3,7,1
20631,872,887,1-0,7,2,7,1
20626,768,771,1-0,9,3,9,2
20633,951,1004,1-0,10,2,8,2
20630,1501,1238,1-0,10,1,8,3
20622,1599,1650,0-1,10,2,10,2
20642,1431,1444,0-1,5,1,5,1
20637,1306,1478,1-0,9,1,9,3
20636,1404,1358,1-0,10,3,5,2
20634,1943,1835,0-1,8,3,8,3
20641,1987,2000,1-0,6,1,10,3
20646,1540,1541,0-1,7,1,8,2
20643,1867,1867,0-1,6,3,3,1
20639,1240,1171,1/2-1/2,7,0,10,2
20644,1528,1545,0-1,8,1,10,1
20640,1337,1342,1-0,9,2,9,1
20645,1153,1245,0-1,10,2,10,3
20638,1915,1917,0-1,9,1,7,2
20648,1374,1272,1-0,10,3,10,3
20647,1204,1213,0-1,5,1,9,2
20650,1736,1732,0-1,10,2,4,3
20656,1713,1902,1-0,10,2,7,2
20653,1855,1844,1-0,5,2,6,3
20652,2007,2024,1-0,10,2,8,3
20651,2149,2149,0-1,10,2,6,2
20654,1086,1180,1-0,10,0,8,2
20655,1692,1717,0-1,9,1,10,1
20658,1728,1717,0-1,4,2,8,2
20657,1841,1817,0-1,10,2,9,1
20660,2104,2097,0-1,6,2,10,0
20649,880,1144,0-1,10,2,5,1
20659,863,813,1-0,8,1,6,1
20661,1904,1866,1-0,4,2,9,2
20666,1440,1445,0-1,6,1,6,1
20665,873,975,1-0,8,1,7,3
20662,1745,1722,0-1,9,2,10,1
20664,1733,1718,1-0,10,1,10,4
20668,1259,1202,0-1,7,3,9,2
20670,2044,2127,1/2-1/2,7,3,10,3
20669,1947,1929,0-1,6,2,10,1
20667,1391,1378,0-1,10,2,10,3
20672,1090,1132,1-0,10,2,7,3
20663,1310,1195,1-0,9,0,10,2
20675,1570,1601,0-1,7,3,10,2
20676,1828,1824,0-1,9,2,9,2
20671,1255,1272,0-1,10,2,10,1
20679,1606,1754,1-0,8,1,6,0
20677,1806,1749,0-1,9,2,10,2
20674,972,953,0-1,10,2,6,1
20683,1507,1488,1-0,5,3,6,2
20680,1443,1402,1-0,7,2,9,3
20678,1405,1400,0-1,10,1,7,2
20681,2063,2092,1-0,6,3,10,2
20673,1071,1000,1-0,10,1,10,2
20687,1510,1461,1-0,8,2,7,2
20686,950,885,1-0,6,1,6,2
20682,1430,1448,0-1,10,2,10,3
20685,1732,1712,0-1,8,2,8,1
20690,1534,1547,1-0,10,3,7,2
20684,1111,1112,0-1,9,4,10,2
20691,1450,1504,0-1,4,1,5,2
20689,1732,1716,1-0,10,2,7,1
20692,1681,1619,0-1,6,3,7,2
20694,1786,1668,1/2-1/2,7,0,10,3
20688,1204,1122,0-1,9,1,9,1
20698,1830,1735,0-1,7,2,5,2
20696,1395,1391,1-0,9,3,10,2
20693,1375,1352,1/2-1/2,10,1,10,1
20697,1582,1507,1-0,7,1,9,1
20695,2039,1931,1-0,6,2,10,1
20701,1654,1481,1-0,5,4,8,2
20707,1197,1127,1-0,3,1,2,1
20699,1332,1323,0-1,8,0,8,2
20702,1459,1412,1-0,8,0,5,1
20705,1659,1648,1-0,10,2,7,1
20704,2018,1990,1-0,10,2,7,3
20703,2027,1955,1-0,10,1,10,2
20700,2011,1950,0-1,10,1,10,1
20712,2083,2098,1/2-1/2,6,1,8,2
20713,1393,1459,1-0,5,1,5,1
20708,2146,2108,1-0,8,3,10,2
20710,1951,1991,0-1,10,1,9,1
20706,1475,1407,1-0,10,1,10,1
20709,1810,1545,1-0,10,2,10,1
20711,1400,1410,0-1,10,4,10,2
20715,1644,1701,1-0,9,0,10,1
20720,1422,1433,0-1,10,3,6,3
20714,1045,1049,1-0,8,3,9,0
20719,912,984,0-1,5,3,10,0
20717,1354,1316,0-1,10,1,5,1
20718,1260,1208,1-0,10,2,10,3
20716,1875,1905,0-1,7,2,10,0
20722,1783,1685,0-1,9,2,7,1
20726,1863,1850,1-0,5,3,6,2
20725,2084,2086,1-0,10,2,6,1
20724,2211,2179,0-1,9,2,10,2
20731,1306,1288,0-1,7,1,5,2
20732,1573,1571,0-1,10,2,8,3
20721,1782,1814,0-1,10,2,10,0
20723,1272,1316,0-1,8,3,10,1
20727,1154,1158,1-0,10,2,5,0
20729,1577,1577,1-0,6,2,10,2
20733,1189,1196,1-0,8,2,6,2
20728,825,815,0-1,8,3,10,3
20738,1132,1150,0-1,9,1,4,2
20741,1751,1706,0-1,3,1,3,1
20736,2170,2163,0-1,10,1,9,3
20734,1722,1703,0-1,4,0,8,2
20740,1696,1648,1-0,9,2,3,2
20743,1710,1709,1-0,6,1,4,2
20735,1697,1695,0-1,10,0,7,0
20737,1459,1471,1-0,10,2,10,2
20748,1558,1575,1-0,4,1,7,1
20739,1677,1742,1/2-1/2,10,3,10,2
20742,1500,1569,1-0,9,1,10,4
20744,1136,1063,1-0,7,1,10,2
20746,1522,1439,1-0,10,3,7,0
20747,1723,1743,0-1,10,2,9,1
20745,1730,1694,1-0,7,3,8,2
20749,1802,1887,1-0,10,2,9,3
20752,1326,1306,0-1,8,2,10,1
20730,1015,1111,1/2-1/2,8,2,10,1
20750,1238,1210,1-0,9,3,10,2
20753,1105,1120,1-0,10,0,8,1
20751,1839,1843,0-1,10,0,8,1
20755,1131,1105,1/2-1/2,6,0,10,1
20754,1181,1184,1-0,8,0,6,2
20760,1550,1565,1-0,4,2,8,2
20762,1155,1172,1-0,10,2,6,4
20757,1820,1816,0-1,10,2,10,2
20763,1286,1231,0-1,6,2,8,1
20756,1988,1967,1-0,10,1,8,3
20759,1641,1710,1/2-1/2,7,2,10,3
20758,1546,1552,1-0,10,1,10,1
20766,1426,1298,1-0,7,1,7,2
20769,1275,1259,0-1,4,1,4,1
20764,1629,1638,0-1,10,1,10,2
20761,1602,1591,0-1,10,2,9,2
20765,2110,2074,0-1,6,2,10,2
20775,2055,1991,1-0,6,1,5,3
20774,1657,1672,0-1,6,2,10,3
20770,1531,1560,1-0,7,2,10,1
20768,1444,1424,0-1,8,2,7,3
20773,1337,1325,1-0,10,1,5,2
20771,1816,1798,0-1,10,2,6,3
20772,1874,1914,1-0,9,2,8,2
20778,1668,1659,0-1,7,2,4,2
20767,1870,1827,1-0,10,1,10,0
20780,1203,1265,1-0,8,3,7,2
20783,1651,1604,1/2-1/2,6,3,6,2
20777,1382,1327,0-1,8,3,8,2
20782,1676,1682,0-1,6,3,9,1
20779,1102,1112,0-1,10,3,5,2
20789,1919,1920,0-1,6,2,7,2
20776,2163,2128,0-1,6,2,9,2
20784,1043,1049,1-0,10,2,5,2
20786,1720,1721,1-0,4,0,10,3
20785,1733,1724,0-1,10,2,7,2
20787,1536,1585,1-0,10,2,5,3
20781,2110,2194,0-1,10,1,9,0
20790,1757,1772,0-1,8,2,7,4
20795,1676,1680,1-0,7,1,5,2
20794,1464,1427,0-1,10,2,6,4
20792,1843,1859,1/2-1/2,5,1,7,2
20793,1177,1275,0-1,8,4,6,2
20796,2165,2155,0-1,4,1,7,1
20798,1951,1922,1-0,10,3,8,3
20797,1578,1644,0-1,5,2,8,2
20788,1428,1644,1-0,10,2,10,2
20802,1874,1859,0-1,8,2,5,1
20799,1781,1776,1-0,10,1,6,2
20791,1404,1338,1-0,8,4,10,3
20801,1158,1217,1-0,9,2,6,1
20800,1982,1958,0-1,9,3,9,0
20803,1378,1459,0-1,6,1,9,2
20804,1723,1738,0-1,10,1,7,0
20812,1543,1483,1-0,7,2,5,3
20806,1800,1879,0-1,10,0,10,1
20805,1782,1818,1-0,10,2,7,0
20809,1771,1691,1-0,9,3,10,1
20811,1739,1739,1-0,10,3,5,2
20808,1181,1076,0-1,9,3,10,1
20814,1610,1615,0-1,6,1,7,1
20815,1583,1578,0-1,7,1,8,2
20810,1917,1834,1-0,8,3,10,0
20816,1005,1036,0-1,10,1,4,2
20819,1833,1807,0-1,7,2,7,2
20813,1221,1318,0-1,5,1,10,1
20817,1814,1888,1-0,10,2,7,2
20807,1841,1892,1-0,10,2,10,2
20818,1447,1653,0-1,10,0,7,1
20820,1989,1998,1/2-1/2,9,4,8,2
20823,1580,1573,1-0,6,4,9,2
20824,1948,1926,1/2-1/2,7,2,10,2
20826,1818,1771,1-0,10,2,8,3
20830,1762,1771,0-1,5,3,8,2
20822,1820,1809,1-0,5,0,10,0
20821,1138,1106,0-1,10,2,9,2
20831,1221,1212,1/2-1/2,9,2,5,2
20829,1483,1459,1/2-1/2,6,2,10,3
20828,1521,1514,0-1,10,1,9,1
20825,945,841,1-0,10,3,10,2
20833,1095,1048,0-1,10,3,5,2
20832,1373,1284,0-1,9,0,6,1
20835,1900,1919,0-1,4,2,5,3
20836,1854,1842,0-1,6,1,9,1
20837,2021,2058,0-1,6,2,7,1
20827,856,895,0-1,10,1,10,0
20834,1928,1955,1-0,9,1,10,2
20841,1756,1777,1-0,5,3,10,1
20842,1474,1383,1-0,6,2,8,0
20839,1386,1369,0-1,10,1,6,3
20843,1813,1862,0-1,10,3,7,2
20845,1232,1264,1-0,7,2,6,2
20840,1997,1960,1/2-1/2,9,3,10,3
20838,1303,1444,0-1,9,1,10,2
20848,1489,1461,0-1,7,2,10,3
20847,2196,2154,1-0,10,2,9,3
20844,1349,1314,0-1,10,2,10,3
20852,1598,1594,0-1,6,2,5,3
20850,1807,1790,1-0,6,2,7,2
20849,1496,1640,0-1,10,1,10,2
20855,2029,1995,1-0,6,3,5,2
20851,1684,1660,0-1,7,0,9,0
20846,1725,1729,0-1,10,3,8,2
20858,1442,1424,1-0,8,2,10,2
20853,1600,1659,1-0,9,4,9,3
20854,999,1048,1-0,9,3,6,2
20856,1714,1735,1-0,10,2,9,3
20859,1794,1832,1-0,10,2,9,2
20862,1645,1656,1-0,5,3,10,2
20864,1863,1665,1-0,7,1,10,2
20857,1258,1266,0-1,10,3,8,2
20869,965,1013,0-1,7,1,7,1
20861,1233,1327,0-1,8,3,7,3
20860,1589,1589,1/2-1/2,8,3,10,2
20865,1729,1659,0-1,8,2,9,3
20863,1649,1653,1-0,9,1,10,0
20868,1583,1554,0-1,9,3,9,3
20866,1931,2135,1-0,7,1,10,1
20867,1958,1971,0-1,10,3,4,2
20873,1673,1676,0-1,10,3,8,2
20874,1352,1473,1-0,10,2,8,1
20870,1072,1074,1-0,9,1,8,1
20877,1561,1510,1-0,8,4,5,1
20878,1299,1445,0-1,6,3,5,3
20875,2111,2260,1-0,9,1,8,1
20872,1713,1713,0-1,10,2,7,2
20876,1384,1542,1-0,8,2,10,1
20871,1761,1884,0-1,10,0,9,3
20880,1782,1782,1-0,5,2,7,3
20883,1688,1687,0-1,7,4,6,0
20886,1378,1391,0-1,10,2,5,3
20885,1500,1476,0-1,5,1,9,2
20889,954,810,0-1,1,0,1,0
20882,1494,1493,0-1,10,3,10,1
20888,1976,1935,1-0,5,1,6,2
20887,1151,1159,1-0,6,2,7,2
20893,1033,1013,1-0,4,0,4,0
20895,1403,1468,1-0,7,3,5,2
20879,1295,1351,0-1,10,2,10,1
20891,1744,1856,1-0,7,0,9,2
20881,1952,1954,0-1,9,2,10,1
20894,1157,1168,0-1,8,1,7,3
20890,1367,1259,1-0,7,1,10,3
20892,1794,1813,0-1,6,2,10,1
20897,2034,2015,0-1,7,2,10,1
20900,2122,2086,0-1,6,1,6,2
20884,1492,1472,1-0,8,2,10,2
20896,1311,1304,0-1,10,0,8,1
20902,1816,1785,1-0,10,1,7,2
20898,1399,1434,0-1,9,1,9,1
20903,884,842,0-1,9,2,10,2
20905,1872,1824,0-1,10,1,7,2
20899,1328,1282,0-1,8,2,10,3
20910,1186,1138,1-0,8,3,8,2
20901,1608,1604,1/2-1/2,10,0,6,0
20907,1665,1650,0-1,8,2,8,3
20904,1980,2006,1-0,10,1,8,3
20913,1943,1825,1-0,6,3,9,3
20908,1571,1593,1-0,10,2,8,3
20906,1494,1492,0-1,8,2,10,3
20916,1547,1574,1-0,8,2,7,2
20912,2234,2287,0-1,9,0,5,2
20909,1551,1502,1-0,8,2,9,3
20911,1269,1294,0-1,7,2,10,2
20921,1900,1917,1-0,7,0,4,2
20920,1230,1223,0-1,8,1,9,2
20922,1565,1570,0-1,10,2,9,2
20923,1463,1465,0-1,5,1,9,0
20917,1306,1270,1-0,10,3,9,2
20915,702,862,0-1,8,4,6,1
20918,2131,2217,0-1,10,3,7,1
20914,2207,2113,1-0,10,2,10,1
20924,1944,1948,1/2-1/2,8,3,7,2
20931,1090,1092,0-1,3,1,3,0
20928,1782,1767,0-1,6,1,10,2
20933,1615,1688,1-0,7,3,4,3
20930,1938,1962,0-1,10,4,4,2
20926,1840,1862,0-1,10,2,10,2
20919,589,748,1-0,6,1,9,1
20932,2113,2204,0-1,5,1,8,3
20925,697,551,0-1,10,1,8,2
20927,1546,1526,1-0,8,1,10,1
20938,1948,1911,1/2-1/2,6,2,5,3
20939,1591,1662,0-1,10,2,7,2
20937,1655,1656,1-0,6,2,10,1
20929,1918,1932,0-1,9,2,10,2
20936,1162,1130,1-0,10,1,9,2
20934,1033,1100,0-1,8,2,10,4
20935,2016,2039,1-0,9,1,8,1
20942,1863,1851,1-0,8,4,7,4
20946,1952,1929,1-0,6,2,8,3
20943,1839,1850,1-0,8,4,9,4
20944,1977,2225,1-0,7,2,6,2
20945,1881,2070,1/2-1/2,6,3,10,1
20941,1486,1776,0-1,8,0,8,1
20951,1456,1474,0-1,7,2,7,3
20948,1767,1727,0-1,10,2,7,1
20947,1291,1325,1-0,10,2,6,1
20940,1315,1351,0-1,9,1,10,2
20949,1458,1445,1-0,5,3,9,1
20953,1230,1281,1-0,6,2,7,3
20950,1773,1967,0-1,8,1,8,3
20954,2007,1977,1-0,7,2,9,1
20961,968,938,0-1,2,1,1,0
20957,1755,1832,1-0,10,2,9,2
20959,2055,2019,1/2-1/2,10,1,10,1
20958,2066,2100,0-1,10,1,9,2
20963,1565,1586,0-1,7,2,10,1
20960,1484,1453,1-0,10,1,10,0
20952,1398,1448,0-1,6,1,10,1
20964,1990,2015,0-1,9,3,9,3
20956,857,892,1-0,10,2,10,2
20955,995,965,1-0,10,1,10,1
20968,1737,1727,0-1,7,3,10,2
20966,1819,1814,1-0,9,3,10,0
20969,1875,1935,1-0,10,0,6,1
20972,1527,1615,0-1,8,2,6,2
20965,863,801,0-1,6,4,10,1
20973,1589,1588,0-1,8,2,10,1
20967,2258,2275,0-1,7,2,10,1
20970,2116,2110,1-0,9,2,9,3
20971,1963,1850,1/2-1/2,9,3,8,1
20962,1286,1332,0-1,10,1,9,1
20978,1320,1366,0-1,7,2,5,4
20977,2015,2025,0-1,10,1,7,1
20975,1711,1765,0-1,9,2,6,2
20974,1367,1349,0-1,10,2,10,2
20982,1286,1243,1-0,10,2,9,2
20980,1138,1088,1-0,10,3,8,3
20984,1110,1104,0-1,9,0,5,2
20976,1805,1686,1-0,10,2,8,0
20979,1350,1343,0-1,10,3,10,1
20983,1665,1648,0-1,6,3,8,2
20991,1208,1201,0-1,6,1,4,2
20981,1686,1703,1-0,10,2,10,1
